Target total_coverage counts on_target duplication_rate
chr1:247263676-247264622 105206.609864633 1052.06609864633 1 NA
chr1:247265033-247265094 3943.42492446348 39.4342492446348 1 NA
chr1:247265289-247265416 5435.98059990649 54.3598059990649 1 NA
chr1:247267241-247267502 23250.3136307946 232.503136307946 1 NA
chr1:247419374-247420448 174318.15478282 1743.1815478282 1 NA
chr1:248084320-248085259 12038.4196716686 120.384196716686 1 NA
chr1:248721845-248722793 20801.8754063734 208.018754063734 1 NA
chr2:1637976-1638096 3063.96575941605 30.6396575941605 1 NA
chr2:1639180-1639294 6839.45426609911 68.3945426609911 1 NA
chr2:1642618-1642751 12567.9642272562 125.679642272562 1 NA
chr2:1643074-1643195 9722.68028877022 97.2268028877022 1 NA
chr2:1647140-1647349 8292.53145760529 82.9253145760529 1 NA
chr2:1648390-1648525 8749.12082530428 87.4912082530428 1 NA
chr2:1651944-1653448 239554.141250083 2395.54141250083 1 NA
chr2:1657400-1657558 34419.9274429146 344.199274429146 1 NA
chr2:1658172-1658281 9671.33095981434 96.7133095981433 1 NA
chr2:1664653-1664810 25210.4775257667 252.104775257667 1 NA
chr2:1665844-1665957 5721.25019456 57.2125019456 1 NA
chr2:1667377-1667536 14898.2786956245 148.982786956245 1 NA
chr2:1668730-1668847 3179.60518938171 31.7960518938171 1 NA
chr2:1669986-1670259 19699.0274709324 196.990274709324 1 NA
chr2:1677415-1677585 21905.183514052 219.05183514052 1 NA
chr2:1680699-1680817 12700.5393499284 127.005393499284 1 NA
chr2:1683965-1684135 13534.0244492935 135.340244492935 1 NA
chr2:1687428-1687500 5936.28226996996 59.3628226996996 1 NA
chr2:1687852-1687924 5011.70011442907 50.1170011442907 1 NA
chr2:1691404-1691476 6188.47419827795 61.8847419827795 1 NA
chr2:1695700-1695772 9145.02423187829 91.4502423187829 1 NA
chr2:1696835-1696907 6925.38532634922 69.2538532634922 1 NA
chr2:1748028-1748228 11932.3788463534 119.323788463534 1 NA
chr2:9725415-9725475 1180.57561751137 11.8057561751137 1 NA
chr2:9727543-9727639 4710.63205740021 47.1063205740021 1 NA
chr2:9728294-9728458 20004.1001234691 200.041001234691 1 NA
chr2:9731521-9731645 11734.6238788781 117.346238788781 1 NA
chr2:9770288-9770582 24115.2568851103 241.152568851103 1 NA
chr2:10262746-10263025 26937.2579923375 269.372579923375 1 NA
chr2:10263110-10263185 7885.91026151933 78.8591026151933 1 NA
chr2:10263514-10263658 9880.35940966757 98.8035940966758 1 NA
chr2:10263863-10263980 11955.0969928496 119.550969928496 1 NA
chr2:10264844-10264978 2128.71832130616 21.2871832130616 1 NA
chr2:10267002-10267097 2606.95989308292 26.0695989308292 1 NA
chr2:10267214-10267348 10197.4881922602 101.974881922602 1 NA
chr2:10268975-10269080 9393.29427933103 93.9329427933104 1 NA
chr2:10269168-10269282 13336.5404881645 133.365404881645 1 NA
chr2:10269361-10269514 20886.1189806693 208.861189806693 1 NA
chr2:11586603-11586650 0 0 1 NA
chr2:11587753-11587901 1864.04985614726 18.6404985614726 1 NA
chr2:11590138-11590253 4227.96080400221 42.2796080400221 1 NA
chr2:11591777-11591933 2442.35365665511 24.4235365665511 1 NA
chr2:11593708-11593925 12501.9983421633 125.019983421633 1 NA
chr2:11597305-11597360 2149.61623647652 21.4961623647652 1 NA
chr2:11605898-11606006 11972.383390395 119.72383390395 1 NA
chr2:25016343-25016371 3331.68759652515 33.3168759652515 1 NA
chr2:25016789-25016835 4636.87980625953 46.3687980625953 1 NA
chr2:25022544-25022714 6530.69518799708 65.3069518799708 1 NA
chr2:25037245-25037363 11672.1134710703 116.721134710703 1 NA
chr2:25038366-25038626 56358.5697030779 563.585697030778 1 NA
chr2:25039515-25039687 14088.4456732854 140.884456732854 1 NA
chr2:25040539-25040676 8108.92236391782 81.0892236391782 1 NA
chr2:25383950-25384622 63763.1438722999 637.631438722999 1 NA
chr2:25387510-25387642 726.362349009937 7.26362349009937 1 NA
chr2:25964898-25967346 336790.572088247 3367.90572088247 1 NA
chr2:25972565-25973283 116269.033574203 1162.69033574203 1 NA
chr2:25976403-25976509 9197.62295584309 91.976229558431 1 NA
chr2:25978887-25978984 9317.73106474845 93.1773106474845 1 NA
chr2:25982351-25982515 19952.173947247 199.52173947247 1 NA
chr2:25990452-25990596 12306.4633219559 123.064633219559 1 NA
chr2:25991611-25991738 3314.43178110688 33.1443178110688 1 NA
chr2:25994309-25994410 11168.17896736 111.6817896736 1 NA
chr2:26022254-26022405 36237.2366386934 362.372366386934 1 NA
chr2:26029098-26029210 15621.877337882 156.21877337882 1 NA
chr2:26068350-26068433 3935.06368337483 39.3506368337483 1 NA
chr2:26101035-26101092 15315.6426898154 153.156426898154 1 NA
chr2:26477123-26477187 6588.43790779261 65.8843790779261 1 NA
chr2:26477298-26477343 6394.60008053967 63.9460008053967 1 NA
chr2:26486248-26486348 9777.82328492649 97.7782328492649 1 NA
chr2:26492821-26492866 4490.74166300852 44.9074166300852 1 NA
chr2:26496519-26496619 9599.39870283226 95.9939870283226 1 NA
chr2:26499941-26500029 7805.57286478952 78.0557286478952 1 NA
chr2:26501482-26501670 11718.9253577546 117.189253577546 1 NA
chr2:26502003-26502184 12494.1596036598 124.941596036598 1 NA
chr2:26502862-26502984 6293.76961145961 62.9376961145961 1 NA
chr2:26505713-26505793 3503.35568262743 35.0335568262743 1 NA
chr2:26505872-26505920 5400.74474995129 54.0074474995129 1 NA
chr2:26506985-26507073 11602.9474771099 116.029474771099 1 NA
chr2:26507751-26507826 3372.48771751993 33.7248771751993 1 NA
chr2:26508275-26508440 5055.6543686294 50.556543686294 1 NA
chr2:26512786-26512822 4336.28239442603 43.3628239442603 1 NA
chr2:27435072-27435336 48894.3436366794 488.943436366794 1 NA
chr2:27436045-27436167 6024.67201477217 60.2467201477217 1 NA
chr2:27438189-27438261 8205.17406160937 82.0517406160937 1 NA
chr2:27438342-27438414 12461.755782218 124.61755782218 1 NA
chr2:27438500-27438622 20425.7400545673 204.257400545673 1 NA
chr2:27439391-27439489 9653.5802549462 96.535802549462 1 NA
chr2:27439712-27439817 9187.60809799327 91.8760809799327 1 NA
chr2:27549542-27549761 16765.5187923988 167.655187923988 1 NA
chr2:27550044-27550152 8827.96314664722 88.2796314664722 1 NA
chr2:27550904-27551057 17420.437634103 174.20437634103 1 NA
chr2:27551335-27551464 12554.7725825922 125.547725825922 1 NA
chr2:27551711-27551799 3245.45659900879 32.4545659900879 1 NA
chr2:27551988-27552150 19824.1831344951 198.241831344951 1 NA
chr2:27552246-27552391 17050.0415932929 170.500415932929 1 NA
chr2:27556522-27556652 5195.52141573869 51.9552141573869 1 NA
chr2:27556841-27556867 806.024718523644 8.06024718523644 1 NA
chr2:27558465-27558574 4028.7766422088 40.287766422088 1 NA
chr2:27558784-27558896 10215.1689609506 102.151689609506 1 NA
chr2:27559065-27559293 20522.7564811112 205.227564811112 1 NA
chr2:27560111-27560210 6882.94615421189 68.8294615421189 1 NA
chr2:27560348-27560426 7890.01483633705 78.9001483633705 1 NA
chr2:27560793-27560888 8699.03069946967 86.9903069946967 1 NA
chr2:27564815-27565101 28362.3492267896 283.623492267896 1 NA
chr2:27565693-27566015 44649.188281311 446.49188281311 1 NA
chr2:27566175-27566422 26591.3063564408 265.913063564408 1 NA
chr2:27719772-27719832 3977.03783600935 39.7703783600935 1 NA
chr2:27720111-27720267 24239.5863880347 242.395863880347 1 NA
chr2:27720429-27720498 12364.8812925205 123.648812925205 1 NA
chr2:27721122-27721191 6152.06004628902 61.5206004628902 1 NA
chr2:27721591-27721665 9582.88961054855 95.8288961054855 1 NA
chr2:27722009-27722076 4804.74759344215 48.0474759344215 1 NA
chr2:27722264-27722318 3072.97618856999 30.7297618856999 1 NA
chr2:27724002-27724097 13036.6980419443 130.366980419443 1 NA
chr2:27726381-27726487 5131.35872596002 51.3135872596002 1 NA
chr2:27728585-27728704 6214.61005017413 62.1461005017413 1 NA
chr2:27729348-27729447 11165.5876553077 111.655876553077 1 NA
chr2:27729655-27729753 13130.6441013199 131.306441013199 1 NA
chr2:27730102-27730179 14666.602995583 146.66602995583 1 NA
chr2:27730548-27730645 10198.0684178797 101.980684178797 1 NA
chr2:27730844-27730942 3227.58793049213 32.2758793049213 1 NA
chr2:27731035-27731119 21904.1866331122 219.041866331122 1 NA
chr2:27741655-27741805 14472.9930530474 144.729930530474 1 NA
chr2:27745327-27745462 13304.4064128751 133.044064128751 1 NA
chr2:27746136-27746307 13647.6142860826 136.476142860826 1 NA
chr2:39108583-39108720 17390.4579258273 173.904579258273 1 NA
chr2:39109554-39109657 6878.55702040202 68.7855702040202 1 NA
chr2:39212965-39213457 56127.2399945836 561.272399945836 1 NA
chr2:39214614-39214733 2877.28466279833 28.7728466279833 1 NA
chr2:39216411-39216456 3344.41027816914 33.4441027816914 1 NA
chr2:39222264-39222529 36741.3322708271 367.413322708271 1 NA
chr2:39224063-39224180 7705.71590534099 77.0571590534099 1 NA
chr2:39224394-39224567 21812.71275393 218.1271275393 1 NA
chr2:39233553-39233671 9135.66174427054 91.3566174427054 1 NA
chr2:39234172-39234335 14308.7003798906 143.087003798906 1 NA
chr2:39237725-39237845 9250.22346014703 92.5022346014703 1 NA
chr2:39239267-39239490 26336.9418727814 263.369418727814 1 NA
chr2:39240601-39240705 7587.08282397087 75.8708282397087 1 NA
chr2:39241008-39241131 7213.89874843731 72.1389874843731 1 NA
chr2:39241906-39241988 6030.83888717501 60.3083888717501 1 NA
chr2:39249711-39250367 110615.513871777 1106.15513871777 1 NA
chr2:39251151-39251279 9123.25143318931 91.2325143318931 1 NA
chr2:39262353-39262452 2712.54577209263 27.1254577209263 1 NA
chr2:39262531-39262642 6538.30589254126 65.3830589254126 1 NA
chr2:39278285-39278429 9071.207326235 90.71207326235 1 NA
chr2:39281755-39281965 13581.6800246849 135.816800246849 1 NA
chr2:39283843-39284008 23435.0946164312 234.350946164312 1 NA
chr2:39285814-39285946 12539.3138326357 125.393138326357 1 NA
chr2:39294769-39294895 10021.3148781769 100.213148781769 1 NA
chr2:39347477-39347564 4717.93325863422 47.1793325863422 1 NA
chr2:45616449-45616739 32182.9926529285 321.829926529285 1 NA
chr2:45620084-45620269 11406.7214910788 114.067214910788 1 NA
chr2:45640253-45640433 35373.4169564933 353.734169564933 1 NA
chr2:45645504-45645681 20200.6755782228 202.006755782228 1 NA
chr2:45646927-45647034 16051.3192839886 160.513192839886 1 NA
chr2:45704132-45704215 12160.8792540572 121.608792540572 1 NA
chr2:45715379-45715471 6150.86332794778 61.5086332794778 1 NA
chr2:45773871-45773979 11737.0106238163 117.370106238163 1 NA
chr2:45774661-45774752 11227.0512235596 112.270512235596 1 NA
chr2:45778264-45778422 14756.701150129 147.56701150129 1 NA
chr2:45780762-45780870 11629.9641291746 116.299641291746 1 NA
chr2:45789792-45789896 12496.0092063553 124.960092063553 1 NA
chr2:45800346-45800482 2486.20835708239 24.8620835708239 1 NA
chr2:45801766-45801863 10866.0385698401 108.660385698401 1 NA
chr2:45807014-45807153 12111.7445165914 121.117445165914 1 NA
chr2:45808832-45808950 15892.8889029417 158.928889029417 1 NA
chr2:45812747-45812914 15099.489175248 150.99489175248 1 NA
chr2:45826588-45826975 81837.342049643 818.37342049643 1 NA
chr2:45829042-45829223 17717.9823275535 177.179823275536 1 NA
chr2:45832501-45832581 11540.3296124181 115.403296124181 1 NA
chr2:46739170-46739851 111601.456345012 1116.01456345012 1 NA
chr2:48807773-48809703 388450.979289805 3884.50979289804 1 NA
chr2:48818792-48818995 16535.3482924101 165.353482924101 1 NA
chr2:48822367-48822442 12181.0442692667 121.810442692667 1 NA
chr2:54093226-54093361 15020.6613087953 150.206613087953 1 NA
chr2:54093884-54094018 3505.30215747257 35.0530215747257 1 NA
chr2:54096513-54096676 21810.0634218192 218.100634218192 1 NA
chr2:54101476-54101632 16548.9001698633 165.489001698633 1 NA
chr2:54102764-54102893 5256.10360124475 52.5610360124475 1 NA
chr2:54112827-54112913 12042.766324026 120.42766324026 1 NA
chr2:54114396-54114605 24714.6465452967 247.146465452967 1 NA
chr2:54114995-54115127 8681.18534164596 86.8118534164596 1 NA
chr2:54115858-54115950 9289.45671180129 92.8945671180129 1 NA
chr2:54117241-54117346 14245.061141013 142.45061141013 1 NA
chr2:54119945-54120098 14298.3911901397 142.983911901397 1 NA
chr2:54120811-54120937 10156.7361469204 101.567361469204 1 NA
chr2:54122144-54122214 14363.3868168316 143.633868168316 1 NA
chr2:54122720-54122874 8175.47114588608 81.7547114588608 1 NA
chr2:54123941-54124023 5177.01323803281 51.7701323803281 1 NA
chr2:54125007-54125137 12096.1730593966 120.961730593966 1 NA
chr2:54125438-54125492 2636.317720532 26.36317720532 1 NA
chr2:54127018-54127155 29380.9680593585 293.809680593584 1 NA
chr2:54128487-54128697 13918.3663129799 139.183663129799 1 NA
chr2:54131162-54131294 18051.2722530833 180.512722530833 1 NA
chr2:54133735-54133831 10854.4271079683 108.544271079684 1 NA
chr2:54133943-54134006 313.167164488617 3.13167164488617 1 NA
chr2:54135457-54135556 9733.53159217403 97.3353159217403 1 NA
chr2:54135647-54135703 4760.01101026017 47.6001101026017 1 NA
chr2:54135921-54135978 2806.96255709883 28.0696255709883 1 NA
chr2:54137212-54137268 1538.28987953037 15.3828987953037 1 NA
chr2:54146288-54146384 3892.23724976877 38.9223724976877 1 NA
chr2:54147330-54147488 12196.3325010927 121.963325010927 1 NA
chr2:54148026-54148242 18961.9760103918 189.619760103918 1 NA
chr2:54149654-54149722 8746.91341096666 87.4691341096666 1 NA
chr2:54150186-54150256 3838.91237040209 38.3891237040209 1 NA
chr2:54150458-54150557 7675.08185466491 76.7508185466491 1 NA
chr2:54152676-54152827 7904.7984682057 79.047984682057 1 NA
chr2:54153096-54153161 3381.41205873259 33.8141205873259 1 NA
chr2:54154531-54154621 9164.20848822359 91.6420848822359 1 NA
chr2:54155254-54155441 18177.2306578446 181.772306578446 1 NA
chr2:54158972-54159238 31952.9556844814 319.529556844813 1 NA
chr2:54159805-54159898 12176.5668872731 121.765668872731 1 NA
chr2:54161742-54161865 4826.0310553515 48.260310553515 1 NA
chr2:54163224-54163299 11455.202151809 114.55202151809 1 NA
chr2:54163901-54163965 3678.87921347488 36.7887921347488 1 NA
chr2:54164528-54164678 11759.2920770981 117.592920770981 1 NA
chr2:54167093-54167138 2181.41616983991 21.8141616983991 1 NA
chr2:54175558-54175675 21940.8595719093 219.408595719093 1 NA
chr2:54176280-54176421 10144.5622370127 101.445622370127 1 NA
chr2:54197680-54197922 59643.9172585407 596.439172585407 1 NA
chr2:54753556-54753704 16571.4515110792 165.714515110791 1 NA
chr2:54785916-54786025 7361.5157590162 73.615157590162 1 NA
chr2:54826229-54826381 11830.2336911043 118.302336911043 1 NA
chr2:54839298-54839472 17102.7826878078 171.027826878078 1 NA
chr2:54843344-54843436 5753.31659260259 57.5331659260259 1 NA
chr2:54844745-54844826 9313.41250346899 93.1341250346899 1 NA
chr2:54845215-54845331 5816.09836896815 58.1609836896815 1 NA
chr2:54848537-54848650 10429.3983389014 104.293983389014 1 NA
chr2:54849437-54849625 29464.9998423923 294.649998423923 1 NA
chr2:54850616-54850734 16057.2456077337 160.572456077337 1 NA
chr2:54851941-54852100 13323.1263916136 133.231263916136 1 NA
chr2:54853069-54853372 46471.7980962354 464.717980962354 1 NA
chr2:54855234-54855388 11611.6023034627 116.116023034627 1 NA
chr2:54856070-54856941 103707.138409171 1037.07138409171 1 NA
chr2:54857029-54857167 12301.6359097603 123.016359097603 1 NA
chr2:54857992-54858749 89461.302802816 894.61302802816 1 NA
chr2:54859703-54859906 13717.2122179817 137.172122179817 1 NA
chr2:54864850-54864941 15058.8773095681 150.588773095681 1 NA
chr2:54870120-54870267 16884.2634065734 168.842634065734 1 NA
chr2:54871460-54871724 33549.2661734046 335.492661734046 1 NA
chr2:54872366-54872591 21453.3420219242 214.533420219242 1 NA
chr2:54873065-54873155 9043.67629512644 90.4367629512644 1 NA
chr2:54873331-54873613 21776.1467600003 217.761467600003 1 NA
chr2:54874268-54874399 8044.87753171476 80.4487753171476 1 NA
chr2:54876123-54876328 8606.55161291917 86.0655161291917 1 NA
chr2:54876752-54877127 31140.1499913844 311.401499913844 1 NA
chr2:54880746-54880991 19863.5419888441 198.635419888441 1 NA
chr2:54882207-54882346 15835.8655678742 158.358655678742 1 NA
chr2:54883051-54883136 10731.711287113 107.31711287113 1 NA
chr2:54884987-54885184 11796.3243009696 117.963243009696 1 NA
chr2:54886291-54886404 7656.83273810232 76.5683273810232 1 NA
chr2:54887073-54887224 12125.6121227472 121.256121227472 1 NA
chr2:54891590-54891829 20501.8821476183 205.018821476183 1 NA
chr2:54893052-54893226 11265.5682370586 112.655682370586 1 NA
chr2:54894741-54894784 3873.43660755999 38.7343660755999 1 NA
chr2:54895488-54895707 33276.3335257553 332.763335257553 1 NA
chr2:64120564-64120670 25059.2701966935 250.592701966935 1 NA
chr2:64124630-64124725 13854.4821297252 138.544821297252 1 NA
chr2:64126608-64126716 12617.1148489192 126.171148489193 1 NA
chr2:64139479-64139560 2817.24893694284 28.1724893694284 1 NA
chr2:64139674-64139796 2688.63059712163 26.8863059712163 1 NA
chr2:64140357-64140445 9330.63317796458 93.3063317796458 1 NA
chr2:64141316-64141422 5592.33111965266 55.9233111965266 1 NA
chr2:64144034-64144098 3532.62008004901 35.3262008004901 1 NA
chr2:64147017-64147130 7128.69810189589 71.2869810189589 1 NA
chr2:64147580-64147762 25260.204315993 252.60204315993 1 NA
chr2:64148340-64148470 12326.5235651544 123.265235651544 1 NA
chr2:64160807-64161148 54985.4292948471 549.854292948471 1 NA
chr2:64169599-64169696 4035.53962879666 40.3553962879666 1 NA
chr2:64171734-64171790 9858.12236772407 98.5812236772407 1 NA
chr2:64174517-64174625 7810.9542850431 78.109542850431 1 NA
chr2:64176171-64176298 7185.15261674748 71.8515261674748 1 NA
chr2:64189192-64189578 47681.9494733572 476.819494733572 1 NA
chr2:64192969-64193101 16918.8519692335 169.188519692335 1 NA
chr2:64196091-64196126 1381.10712682469 13.8110712682469 1 NA
chr2:64199300-64199379 2551.81144516919 25.5181144516919 1 NA
chr2:64208780-64209022 35578.5742132725 355.785742132725 1 NA
chr2:64210998-64211134 5910.2540039342 59.102540039342 1 NA
chr2:69240632-69240784 6097.16933039634 60.9716933039634 1 NA
chr2:69267176-69267248 11670.3729335657 116.703729335657 1 NA
chr2:69271874-69271946 10026.1431259184 100.261431259184 1 NA
chr2:69297779-69297861 5782.111655461 57.82111655461 1 NA
chr2:69298886-69298920 509.20388394756 5.0920388394756 1 NA
chr2:69300154-69300234 3028.90883858453 30.2890883858453 1 NA
chr2:69302722-69302791 15239.7227803471 152.397227803471 1 NA
chr2:69304540-69304621 12714.9261396027 127.149261396027 1 NA
chr2:69317991-69318052 7779.17761877712 77.7917761877712 1 NA
chr2:69329974-69330073 11408.0743066706 114.080743066706 1 NA
chr2:69350149-69350219 9061.04678729811 90.6104678729811 1 NA
chr2:69351697-69351776 7473.38418237702 74.7338418237702 1 NA
chr2:69372458-69372509 6033.78680182734 60.3378680182734 1 NA
chr2:69379301-69379397 1908.62171386442 19.0862171386442 1 NA
chr2:69397380-69397422 3373.0695305616 33.730695305616 1 NA
chr2:69399499-69399517 NA NA 1 NA
chr2:69408918-69409014 6224.48417925359 62.2448417925359 1 NA
chr2:69409625-69409793 8416.9624340716 84.169624340716 1 NA
chr2:69420467-69420548 9387.68905106953 93.8768905106953 1 NA
chr2:69472357-69472618 14617.1322806359 146.171322806359 1 NA
chr2:85622016-85622082 6135.3749571398 61.353749571398 1 NA
chr2:85622661-85622750 7866.05368482696 78.6605368482697 1 NA
chr2:85625143-85625276 14932.3359555575 149.323359555575 1 NA
chr2:85625813-85625906 4274.50941118185 42.7450941118185 1 NA
chr2:85626259-85626409 9789.20157412697 97.8920157412697 1 NA
chr2:85628288-85628453 16695.1893163714 166.951893163714 1 NA
chr2:85628652-85628807 12332.066468547 123.32066468547 1 NA
chr2:85628908-85629081 31279.7875340047 312.797875340047 1 NA
chr2:85629246-85629269 1056.68054964505 10.5668054964505 1 NA
chr2:88857254-88857455 33870.3748589204 338.703748589204 1 NA
chr2:88858435-88858498 4833.6233561562 48.336233561562 1 NA
chr2:88861807-88861909 5003.05593020269 50.0305593020269 1 NA
chr2:88870392-88870560 9253.09866930582 92.5309866930582 1 NA
chr2:88874184-88874965 102658.244139051 1026.58244139051 1 NA
chr2:88876072-88876222 9016.44980576567 90.1644980576567 1 NA
chr2:88879036-88879159 17233.9496010115 172.339496010115 1 NA
chr2:88882948-88883061 12169.3549539687 121.693549539687 1 NA
chr2:88885359-88885580 43294.4510581179 432.944510581179 1 NA
chr2:88887500-88887623 6152.67024789224 61.5267024789224 1 NA
chr2:88888279-88888420 26287.351080814 262.87351080814 1 NA
chr2:88889961-88890124 8593.90014880359 85.9390014880359 1 NA
chr2:88890336-88890571 36680.7978539222 366.807978539222 1 NA
chr2:88892790-88892924 6696.98011221836 66.9698011221836 1 NA
chr2:88894987-88895182 11365.1987303997 113.651987303997 1 NA
chr2:88913242-88913372 12762.0353430414 127.620353430414 1 NA
chr2:88926485-88926793 7881.04517598639 78.8104517598639 1 NA
chr2:95753102-95753327 27111.637920414 271.11637920414 1 NA
chr2:95756131-95756268 8491.61304573809 84.9161304573809 1 NA
chr2:95766219-95766282 6747.98510301221 67.4798510301221 1 NA
chr2:95766582-95766640 2131.21262676173 21.3121262676173 1 NA
chr2:95767422-95767469 4049.85772138155 40.4985772138155 1 NA
chr2:95770385-95770476 12574.0455959125 125.740455959125 1 NA
chr2:95772168-95772203 4272.86122895768 42.7286122895769 1 NA
chr2:95773920-95774154 42271.1641861215 422.711641861215 1 NA
chr2:95775661-95775787 12569.6155768045 125.696155768045 1 NA
chr2:95780811-95780949 8609.70547176826 86.0970547176826 1 NA
chr2:95783610-95783691 3018.27686385498 30.1827686385498 1 NA
chr2:95787479-95787537 6430.60799402602 64.3060799402602 1 NA
chr2:111395541-111395737 27238.5805177908 272.385805177908 1 NA
chr2:111397319-111397426 10868.6423362659 108.68642336266 1 NA
chr2:111398611-111398783 21556.3505796871 215.563505796871 1 NA
chr2:111398884-111399042 38161.6174455284 381.616174455284 1 NA
chr2:111399219-111399381 9969.92423189424 99.6992423189424 1 NA
chr2:111399696-111399812 4356.01742531772 43.5601742531772 1 NA
chr2:111406811-111406955 2364.48822811605 23.6448822811605 1 NA
chr2:111408123-111408362 17209.4341703334 172.094341703334 1 NA
chr2:111411013-111411101 22790.1646973843 227.901646973843 1 NA
chr2:111413316-111413494 40950.3413421337 409.503413421337 1 NA
chr2:111414613-111414695 7442.62102662702 74.4262102662702 1 NA
chr2:111415123-111415223 4606.53410619253 46.0653410619253 1 NA
chr2:111415987-111416098 4501.53787215413 45.0153787215413 1 NA
chr2:111416191-111416320 21133.7009566176 211.337009566176 1 NA
chr2:111417555-111417614 3078.73400927958 30.7873400927958 1 NA
chr2:111419159-111419419 26787.6290042846 267.876290042846 1 NA
chr2:111423840-111423992 10648.9102121925 106.489102121925 1 NA
chr2:111425098-111425283 39944.3147996992 399.443147996992 1 NA
chr2:111425374-111425427 3963.22329296042 39.6322329296042 1 NA
chr2:111427030-111427131 13010.6620711986 130.106620711986 1 NA
chr2:111428102-111428146 4074.41514275311 40.7441514275311 1 NA
chr2:111430238-111430435 15807.7500241777 158.077500241777 1 NA
chr2:111431663-111431802 13933.1390026511 139.331390026511 1 NA
chr2:111431883-111431943 5130.43915959267 51.3043915959267 1 NA
chr2:111435547-111435573 82.5944826516031 0.825944826516031 1 NA
chr2:111525967-111526042 5643.31562893938 56.4331562893938 1 NA
chr2:111542309-111542393 7384.09203392008 73.8409203392008 1 NA
chr2:111551227-111551314 12292.9889779808 122.929889779808 1 NA
chr2:111551653-111551752 10369.8017433875 103.698017433875 1 NA
chr2:111556187-111556302 19507.2424954145 195.072424954145 1 NA
chr2:111556591-111556678 3371.74942885128 33.7174942885128 1 NA
chr2:111559229-111559302 6690.75908301752 66.9075908301752 1 NA
chr2:111562840-111562973 11707.765941654 117.07765941654 1 NA
chr2:111598948-111598983 1442.59659724375 14.4259659724375 1 NA
chr2:111666366-111666483 6864.66941263866 68.6466941263866 1 NA
chr2:111691066-111691220 4537.08065197559 45.3708065197559 1 NA
chr2:111744685-111744795 11574.404035032 115.74404035032 1 NA
chr2:111753470-111753582 14576.5786459892 145.765786459892 1 NA
chr2:111789204-111789292 10221.5212365559 102.215212365559 1 NA
chr2:111806795-111806866 9841.62223687415 98.4162223687415 1 NA
chr2:111850442-111850544 6512.56280292652 65.1256280292653 1 NA
chr2:111875193-111875394 37891.5918616729 378.915918616729 1 NA
chr2:130897128-130897264 24265.9678700139 242.659678700139 1 NA
chr2:130897464-130897521 234.199169526378 2.34199169526378 1 NA
chr2:130897596-130897670 0 0 1 NA
chr2:130897752-130897945 57.7396830620156 0.577396830620156 1 NA
chr2:130898731-130898870 0 0 1 NA
chr2:130899706-130899955 0 0 1 NA
chr2:130900842-130900887 308.646076698023 3.08646076698023 1 NA
chr2:130902320-130902570 44.6885884845681 0.446885884845681 1 NA
chr2:131100506-131100509 533.079487842106 5.33079487842106 1 NA
chr2:131100659-131100768 14222.7868187719 142.227868187719 1 NA
chr2:131102202-131102286 5936.67615456228 59.3667615456228 1 NA
chr2:131102949-131103059 10701.1979123625 107.011979123625 1 NA
chr2:131103140-131103273 7888.09921350762 78.8809921350762 1 NA
chr2:131103352-131103507 18712.7275090512 187.127275090512 1 NA
chr2:131103591-131103686 28492.8295969704 284.928295969704 1 NA
chr2:131103774-131103848 13783.4193003425 137.834193003425 1 NA
chr2:131103929-131104042 5313.75765367485 53.1375765367485 1 NA
chr2:135011975-135012216 39481.3827190164 394.813827190164 1 NA
chr2:135027957-135028122 15386.4671986755 153.864671986755 1 NA
chr2:135075100-135075177 2695.90351605284 26.9590351605284 1 NA
chr2:135076221-135076311 6755.27172615399 67.5527172615399 1 NA
chr2:135093788-135093860 8339.28075038022 83.3928075038022 1 NA
chr2:135095830-135095992 8336.66009664622 83.3666009664622 1 NA
chr2:135099161-135099331 17985.0904190986 179.850904190986 1 NA
chr2:135102501-135102636 18896.4309055794 188.964309055794 1 NA
chr2:135107376-135107510 27579.148357951 275.79148357951 1 NA
chr2:135119846-135119980 20191.2146484029 201.912146484029 1 NA
chr2:135160559-135160709 18704.419104686 187.04419104686 1 NA
chr2:135170440-135170587 16225.47925821 162.2547925821 1 NA
chr2:135180374-135180491 9431.9387429812 94.319387429812 1 NA
chr2:135185936-135186011 8521.83780360253 85.2183780360253 1 NA
chr2:135199329-135199487 11671.614869839 116.71614869839 1 NA
chr2:135206220-135206419 11078.2598316882 110.782598316882 1 NA
chr2:137748462-137748508 4193.10675124693 41.9310675124693 1 NA
chr2:137813990-137814801 152173.2680413 1521.732680413 1 NA
chr2:137852443-137852692 30883.9577139202 308.839577139202 1 NA
chr2:137872694-137872864 16503.6998432838 165.036998432838 1 NA
chr2:137917783-137917939 13175.0429880651 131.750429880651 1 NA
chr2:137928311-137928509 11534.2092969127 115.342092969127 1 NA
chr2:137988614-137988806 13195.1304383431 131.951304383431 1 NA
chr2:137990469-137990704 49757.304882114 497.57304882114 1 NA
chr2:138000027-138000143 11644.6586126027 116.446586126027 1 NA
chr2:138030103-138030233 9027.08227440415 90.2708227440415 1 NA
chr2:138033493-138033597 10000.5207590618 100.005207590618 1 NA
chr2:138163183-138163378 13951.2903464895 139.512903464895 1 NA
chr2:138169179-138169443 25502.2968748856 255.022968748856 1 NA
chr2:138208415-138208596 12395.1570204432 123.951570204432 1 NA
chr2:138320788-138320925 10081.6508782318 100.816508782318 1 NA
chr2:138329976-138330127 16240.8550243468 162.408550243468 1 NA
